Epoch,Net Sparsity
1,0.9971957186151633
2,0.9982069935278406
3,0.9991813488802137
4,0.9991813488802137
5,0.9991813488802137
6,0.9991813488802137
7,0.9991813488802137
8,0.9991813488802137
9,0.9991813488802137
10,0.9991813488802137
11,0.9991813488802137
12,0.9991813488802137
13,0.9991813488802137
14,0.9991813488802137
15,0.9991813488802137
16,0.9991813488802137
17,0.9991813488802137
18,0.9991813488802137
19,0.9991813488802137
20,0.9991813488802137
21,0.9991813488802137
22,0.9991813488802137
23,0.9991813488802137
24,0.9991813488802137
25,0.9991813488802137
26,0.9991813488802137
27,0.9991813488802137
28,0.9991813488802137
29,0.9991813488802137
30,0.9991813488802137
