Epoch,Net Sparsity
1,0.9976437716705507
2,0.998167772693685
3,0.9981766540669584
4,0.999186466208151
5,0.9997051384073211
6,0.9997113553686126
7,0.9997273418405047
8,0.9997379994884329
9,0.9997406639004149
10,0.9997442164497243
11,0.9997486571363611
12,0.9997504334110158
13,0.9997548740976525
14,0.9997655317455806
15,0.99976908429489
16,0.9998268132211675
17,0.9998303657704769
18,0.9998303657704769
19,0.9998312539078043
20,0.9998321420451316
21,0.9998321420451316
22,0.9998321420451316
23,0.9998339183197863
24,0.9998348064571136
25,0.999835694594441
26,0.9998392471437504
27,0.9998392471437504
28,0.9998392471437504
29,0.9998410234184051
30,0.9998410234184051
